date,team,assists,ats margin,ats streak,biggest lead,blocks,conference,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,line,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points,points in the paint,position,rebounds,rest,season,steals,streak,team rebounds,three pointers attempted,three pointers made,total,turnovers,wins,o:team,o:assists,o:ats margin,o:ats streak,o:biggest lead,o:blocks,o:conference,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:game number,o:line,o:losses,o:margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:playoffs,o:points,o:points in the paint,o:position,o:rebounds,o:rest,o:season,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:total,o:turnovers,o:wins
20160402,Heat,16,-11,-2,5,4,Eastern,30,4,88,34,17,27,19,76,6,31,-17,2,-20,-17,0,1,12,0,93,40,0,42,0,2015,9,1,13,19,6,209,13,44,Trailblazers,21,11,2,28,4,Western,37,18,79,41,19,23,18,77,-6,36,17,-2,20,17,1,0,8,0,110,42,0,45,1,2015,9,3,5,16,10,209,15,40
20160403,Bucks,28,-6.5,2,0,7,Eastern,29,15,85,40,17,20,16,77,-2.5,44,-4,0,-6,-16,2,1,15,0,98,62,0,44,1,2015,6,2,4,7,2,202.5,14,32,Bulls,30,6.5,-1,19,4,Eastern,28,13,74,39,16,22,17,77,2.5,38,4,0,6,16,1,2,6,0,102,58,0,34,0,2015,10,-1,7,26,7,202.5,11,38
20160403,Bulls,30,6.5,-1,19,4,Eastern,28,13,74,39,16,22,17,77,2.5,38,4,0,6,16,1,2,6,0,102,58,0,34,0,2015,10,-1,7,26,7,202.5,11,38,Bucks,28,-6.5,2,0,7,Eastern,29,15,85,40,17,20,16,77,-2.5,44,-4,0,-6,-16,2,1,15,0,98,62,0,44,1,2015,6,2,4,7,2,202.5,14,32
20160403,Cavaliers,34,2.5,2,21,1,Eastern,31,6,83,45,19,13,6,77,-6.5,22,9,10,15,16,1,2,15,0,112,46,0,46,1,2015,7,2,5,29,16,203.5,17,54,Hornets,23,-2.5,-1,5,4,Eastern,24,23,76,34,13,27,26,76,6.5,31,-9,-10,-15,-16,2,1,11,0,103,32,0,35,1,2015,15,3,2,26,9,203.5,15,44
20160403,Hornets,23,-2.5,-1,5,4,Eastern,24,23,76,34,13,27,26,76,6.5,31,-9,-10,-15,-16,2,1,11,0,103,32,0,35,1,2015,15,3,2,26,9,203.5,15,44,Cavaliers,34,2.5,2,21,1,Eastern,31,6,83,45,19,13,6,77,-6.5,22,9,10,15,16,1,2,15,0,112,46,0,46,1,2015,7,2,5,29,16,203.5,17,54
20160403,Clippers,27,-1.5,4,17,4,Western,34,11,85,43,17,33,20,76,-6.5,28,5,10,11,11,0,1,10,0,114,46,0,44,2,2015,9,-1,13,19,8,206.5,11,47,Wizards,31,1.5,-2,0,1,Eastern,34,17,94,43,29,21,12,77,6.5,39,-5,-10,-11,-11,1,0,17,0,109,46,0,51,1,2015,8,1,7,30,11,206.5,14,37
20160403,Wizards,31,1.5,-2,0,1,Eastern,34,17,94,43,29,21,12,77,6.5,39,-5,-10,-11,-11,1,0,17,0,109,46,0,51,1,2015,8,1,7,30,11,206.5,14,37,Clippers,27,-1.5,4,17,4,Western,34,11,85,43,17,33,20,76,-6.5,28,5,10,11,11,0,1,10,0,114,46,0,44,2,2015,9,-1,13,19,8,206.5,11,47
20160403,Knicks,20,0,2,8,9,Eastern,33,9,96,33,18,20,14,78,5,46,-5,5,-9,-13,1,0,18,0,87,38,0,51,1,2015,7,1,9,25,7,195.5,10,31,Pacers,17,0,1,18,3,Eastern,46,12,81,34,18,20,17,77,-5,36,5,-5,9,13,0,1,7,0,92,28,0,53,0,2015,5,1,6,22,7,195.5,16,40
20160403,Pacers,17,0,1,18,3,Eastern,46,12,81,34,18,20,17,77,-5,36,5,-5,9,13,0,1,7,0,92,28,0,53,0,2015,5,1,6,22,7,195.5,16,40,Knicks,20,0,2,8,9,Eastern,33,9,96,33,18,20,14,78,5,46,-5,5,-9,-13,1,0,18,0,87,38,0,51,1,2015,7,1,9,25,7,195.5,10,31
20160403,Lakers,22,2,1,3,4,Western,36,13,90,37,17,29,20,76,9,59,-7,-5,-2,-9,0,1,11,0,100,50,0,47,3,2015,6,1,6,21,6,208.5,11,16,Celtics,30,-2,1,17,1,Eastern,41,21,91,41,25,22,17,77,-9,32,7,5,2,9,1,0,9,0,107,48,0,50,1,2015,8,1,14,30,8,208.5,12,44
20160403,Celtics,30,-2,1,17,1,Eastern,41,21,91,41,25,22,17,77,-9,32,7,5,2,9,1,0,9,0,107,48,0,50,1,2015,8,1,14,30,8,208.5,12,44,Lakers,22,2,1,3,4,Western,36,13,90,37,17,29,20,76,9,59,-7,-5,-2,-9,0,1,11,0,100,50,0,47,3,2015,6,1,6,21,6,208.5,11,16
20160403,Magic,27,7.5,-1,20,3,Eastern,30,28,90,43,21,29,23,77,-4.5,44,12,-1,12,11,1,0,13,0,119,50,0,43,1,2015,10,-1,7,26,10,206,10,32,Grizzlies,22,-7.5,1,3,4,Western,34,8,89,41,21,26,17,77,4.5,35,-12,1,-12,-11,0,1,12,0,107,50,0,46,1,2015,4,-5,14,21,8,206,14,41
20160403,Grizzlies,22,-7.5,1,3,4,Western,34,8,89,41,21,26,17,77,4.5,35,-12,1,-12,-11,0,1,12,0,107,50,0,46,1,2015,4,-5,14,21,8,206,14,41,Magic,27,7.5,-1,20,3,Eastern,30,28,90,43,21,29,23,77,-4.5,44,12,-1,12,11,1,0,13,0,119,50,0,43,1,2015,10,-1,7,26,10,206,10,32
20160403,Nets,20,-22,-4,8,3,Eastern,29,4,85,33,23,21,13,77,-3,55,-19,-4,-9,-11,1,0,21,0,87,34,0,50,1,2015,5,-4,12,23,8,203,20,21,Pelicans,31,22,3,22,7,Western,27,29,76,42,21,23,14,76,3,47,19,4,9,11,0,1,5,0,106,60,0,32,2,2015,11,1,9,22,8,203,12,28
20160403,Pelicans,31,22,3,22,7,Western,27,29,76,42,21,23,14,76,3,47,19,4,9,11,0,1,5,0,106,60,0,32,2,2015,11,1,9,22,8,203,12,28,Nets,20,-22,-4,8,3,Eastern,29,4,85,33,23,21,13,77,-3,55,-19,-4,-9,-11,1,0,21,0,87,34,0,50,1,2015,5,-4,12,23,8,203,20,21
20160403,Rockets,24,11,-1,9,5,Western,23,19,102,41,24,26,23,77,3,39,8,5,-2,-1,2,1,22,0,118,50,0,45,2,2015,11,-1,10,42,13,222,9,37,Thunder,21,-11,-2,12,5,Western,35,15,82,38,21,32,27,77,-3,23,-8,-5,2,1,1,2,15,0,110,48,0,50,2,2015,5,1,8,27,7,222,19,53
20160403,Thunder,21,-11,-2,12,5,Western,35,15,82,38,21,32,27,77,-3,23,-8,-5,2,1,1,2,15,0,110,48,0,50,2,2015,5,1,8,27,7,222,19,53,Rockets,24,11,-1,9,5,Western,23,19,102,41,24,26,23,77,3,39,8,5,-2,-1,2,1,22,0,118,50,0,45,2,2015,11,-1,10,42,13,222,9,37
20160403,Suns,16,-6,1,10,1,Western,33,6,78,33,19,19,12,77,9,56,-15,7,-10,-13,3,0,12,0,86,36,0,45,1,2015,5,-5,13,27,8,193.5,21,20,Jazz,27,6,1,20,10,Western,29,16,81,39,20,17,13,77,-9,38,15,-7,10,13,0,3,4,0,101,46,0,33,1,2015,9,1,7,27,10,193.5,10,38
20160403,Jazz,27,6,1,20,10,Western,29,16,81,39,20,17,13,77,-9,38,15,-7,10,13,0,3,4,0,101,46,0,33,1,2015,9,1,7,27,10,193.5,10,38,Suns,16,-6,1,10,1,Western,33,6,78,33,19,19,12,77,9,56,-15,7,-10,-13,3,0,12,0,86,36,0,45,1,2015,5,-5,13,27,8,193.5,21,20
20160403,Timberwolves,20,-7.5,-4,8,4,Western,35,10,71,29,18,18,16,77,2.5,51,-10,5,-5,-1,3,0,6,0,78,32,0,41,1,2015,8,-2,9,21,4,206,16,25,Mavericks,19,7.5,1,18,4,Western,29,8,83,32,17,17,10,77,-2.5,38,10,-5,5,1,0,3,15,0,88,30,0,44,1,2015,6,3,8,40,14,206,10,38
20160403,Mavericks,19,7.5,1,18,4,Western,29,8,83,32,17,17,10,77,-2.5,38,10,-5,5,1,0,3,15,0,88,30,0,44,1,2015,6,3,8,40,14,206,10,38,Timberwolves,20,-7.5,-4,8,4,Western,35,10,71,29,18,18,16,77,2.5,51,-10,5,-5,-1,3,0,6,0,78,32,0,41,1,2015,8,-2,9,21,4,206,16,25
20160403,Warriors,30,13,-1,25,8,Western,32,28,88,50,23,22,18,77,-12,8,25,-6,12,7,1,2,11,0,136,48,0,43,1,2015,5,-1,4,30,18,227,12,68,Trailblazers,23,-13,3,11,4,Western,26,15,85,38,16,33,26,78,12,36,-25,6,-12,-7,2,1,11,0,111,40,0,37,0,2015,8,4,12,24,9,227,13,41
20160403,Trailblazers,23,-13,3,11,4,Western,26,15,85,38,16,33,26,78,12,36,-25,6,-12,-7,2,1,11,0,111,40,0,37,0,2015,8,4,12,24,9,227,13,41,Warriors,30,13,-1,25,8,Western,32,28,88,50,23,22,18,77,-12,8,25,-6,12,7,1,2,11,0,136,48,0,43,1,2015,5,-1,4,30,18,227,12,68
20160405,Bucks,20,-20,-1,0,1,Eastern,29,10,88,35,14,12,6,78,9,45,-29,-14,-26,-24,2,1,12,0,80,54,0,41,1,2015,7,-1,5,16,4,203,10,32,Cavaliers,30,20,3,31,8,Eastern,39,4,75,41,14,10,9,78,-9,22,29,14,26,24,1,2,2,0,109,28,0,41,1,2015,4,3,7,36,18,203,16,55
20160405,Cavaliers,30,20,3,31,8,Eastern,39,4,75,41,14,10,9,78,-9,22,29,14,26,24,1,2,2,0,109,28,0,41,1,2015,4,3,7,36,18,203,16,55,Bucks,20,-20,-1,0,1,Eastern,29,10,88,35,14,12,6,78,9,45,-29,-14,-26,-24,2,1,12,0,80,54,0,41,1,2015,7,-1,5,16,4,203,10,32
20160405,Clippers,26,7.5,-1,28,4,Western,40,28,78,40,17,26,16,77,-14.5,28,22,11,24,8,0,2,6,0,103,46,0,46,1,2015,11,1,11,20,7,208,13,48,Lakers,11,-7.5,2,0,3,Western,29,16,83,26,23,25,23,77,14.5,60,-22,-11,-24,-8,2,0,14,0,81,28,0,43,1,2015,10,-1,7,20,6,208,15,16
20160405,Lakers,11,-7.5,2,0,3,Western,29,16,83,26,23,25,23,77,14.5,60,-22,-11,-24,-8,2,0,14,0,81,28,0,43,1,2015,10,-1,7,20,6,208,15,16,Clippers,26,7.5,-1,28,4,Western,40,28,78,40,17,26,16,77,-14.5,28,22,11,24,8,0,2,6,0,103,46,0,46,1,2015,11,1,11,20,7,208,13,48
20160405,Grizzlies,18,19,-1,22,1,Western,30,11,87,39,15,26,23,78,3,36,16,2,18,10,1,0,12,0,108,44,0,42,1,2015,13,-6,9,19,7,200.5,11,41,Bulls,22,-19,1,2,11,Eastern,29,15,77,34,20,19,13,78,-3,38,-16,-2,-18,-10,0,1,13,0,92,30,0,42,1,2015,6,1,7,29,11,200.5,20,39
20160405,Bulls,22,-19,1,2,11,Eastern,29,15,77,34,20,19,13,78,-3,38,-16,-2,-18,-10,0,1,13,0,92,30,0,42,1,2015,6,1,7,29,11,200.5,20,39,Grizzlies,18,19,-1,22,1,Western,30,11,87,39,15,26,23,78,3,36,16,2,18,10,1,0,12,0,108,44,0,42,1,2015,13,-6,9,19,7,200.5,11,41
20160405,Hawks,26,-1.5,-3,19,3,Eastern,37,27,95,39,21,19,14,78,-14.5,32,13,-10,-3,-12,1,0,13,0,103,48,0,50,3,2015,16,-2,12,34,11,207,16,45,Suns,19,1.5,-1,14,4,Western,40,11,81,30,19,30,18,78,14.5,57,-13,10,3,12,0,1,11,0,90,26,0,51,1,2015,13,-6,11,31,12,207,24,20
20160405,Suns,19,1.5,-1,14,4,Western,40,11,81,30,19,30,18,78,14.5,57,-13,10,3,12,0,1,11,0,90,26,0,51,1,2015,13,-6,11,31,12,207,24,20,Hawks,26,-1.5,-3,19,3,Eastern,37,27,95,39,21,19,14,78,-14.5,32,13,-10,-3,-12,1,0,13,0,103,48,0,50,3,2015,16,-2,12,34,11,207,16,45
20160405,Heat,22,13.5,-3,23,4,Eastern,34,10,84,44,17,14,10,77,-4.5,32,18,6,19,18,2,0,7,0,107,42,0,41,2,2015,6,-1,9,14,9,202,9,44,Pistons,14,-13.5,1,2,1,Eastern,31,5,80,32,14,25,20,78,4.5,36,-18,-6,-19,-18,0,2,12,0,89,40,0,43,2,2015,7,1,4,21,5,202,13,41
20160405,Pistons,14,-13.5,1,2,1,Eastern,31,5,80,32,14,25,20,78,4.5,36,-18,-6,-19,-18,0,2,12,0,89,40,0,43,2,2015,7,1,4,21,5,202,13,41,Heat,22,13.5,-3,23,4,Eastern,34,10,84,44,17,14,10,77,-4.5,32,18,6,19,18,2,0,7,0,107,42,0,41,2,2015,6,-1,9,14,9,202,9,44
20160405,Jazz,13,1.5,2,6,4,Western,35,5,68,32,18,21,17,78,3.5,38,-2,-5,-14,-5,3,0,5,0,86,36,0,40,1,2015,5,2,8,17,5,183.5,16,39,Spurs,16,-1.5,-2,16,4,Western,28,9,72,32,16,19,17,77,-3.5,12,2,5,14,5,0,3,4,0,88,26,0,32,2,2015,10,3,2,17,7,183.5,8,64
20160405,Spurs,16,-1.5,-2,16,4,Western,28,9,72,32,16,19,17,77,-3.5,12,2,5,14,5,0,3,4,0,88,26,0,32,2,2015,10,3,2,17,7,183.5,8,64,Jazz,13,1.5,2,6,4,Western,35,5,68,32,18,21,17,78,3.5,38,-2,-5,-14,-5,3,0,5,0,86,36,0,40,1,2015,5,2,8,17,5,183.5,16,39
20160405,Kings,20,-4,3,8,7,Western,31,24,78,41,19,21,14,78,4,46,-8,3,-4,6,3,0,3,0,107,44,0,34,2,2015,6,1,13,22,11,222,19,31,Trailblazers,20,4,-1,10,7,Western,30,13,93,40,19,27,23,79,-4,37,8,-3,4,-6,0,3,19,0,115,36,0,49,1,2015,12,-1,5,31,12,222,14,41
20160405,Trailblazers,20,4,-1,10,7,Western,30,13,93,40,19,27,23,79,-4,37,8,-3,4,-6,0,3,19,0,115,36,0,49,1,2015,12,-1,5,31,12,222,14,41,Kings,20,-4,3,8,7,Western,31,24,78,41,19,21,14,78,4,46,-8,3,-4,6,3,0,3,0,107,44,0,34,2,2015,6,1,13,22,11,222,19,31
20160405,Nuggets,28,-13,-2,5,4,Western,28,19,88,37,19,27,18,79,9,46,-22,-2,-30,-17,3,0,10,0,102,48,0,38,2,2015,9,-2,6,30,10,217.5,13,32,Thunder,32,13,-3,33,4,Western,42,23,87,46,21,24,17,78,-9,24,22,2,30,17,0,3,13,0,124,52,0,55,1,2015,10,-1,9,33,15,217.5,17,53
20160405,Thunder,32,13,-3,33,4,Western,42,23,87,46,21,24,17,78,-9,24,22,2,30,17,0,3,13,0,124,52,0,55,1,2015,10,-1,9,33,15,217.5,17,53,Nuggets,28,-13,-2,5,4,Western,28,19,88,37,19,27,18,79,9,46,-22,-2,-30,-17,3,0,10,0,102,48,0,38,2,2015,9,-2,6,30,10,217.5,13,32
20160405,Raptors,19,1,1,19,8,Eastern,40,9,78,34,16,31,22,77,-5,25,6,10,16,14,1,1,7,0,96,34,0,47,2,2015,6,-1,14,23,6,201.5,11,51,Hornets,20,-1,-2,3,6,Eastern,32,3,88,32,22,21,15,77,5,32,-6,-10,-16,-14,1,1,11,0,90,32,0,43,1,2015,5,-1,11,35,11,201.5,6,44
20160405,Hornets,20,-1,-2,3,6,Eastern,32,3,88,32,22,21,15,77,5,32,-6,-10,-16,-14,1,1,11,0,90,32,0,43,1,2015,5,-1,11,35,11,201.5,6,44,Raptors,19,1,1,19,8,Eastern,40,9,78,34,16,31,22,77,-5,25,6,10,16,14,1,1,7,0,96,34,0,47,2,2015,6,-1,14,23,6,201.5,11,51
20160405,Seventysixers,31,12,-1,20,6,Eastern,30,16,88,40,15,17,14,78,-2,68,14,-8,15,6,1,0,11,0,107,40,0,41,2,2015,10,-12,4,34,13,206.5,8,9,Pelicans,20,-12,4,12,1,Western,35,2,82,37,16,16,12,77,2,47,-14,8,-15,-6,0,1,14,0,93,36,0,49,1,2015,5,2,6,18,7,206.5,17,29
20160405,Pelicans,20,-12,4,12,1,Western,35,2,82,37,16,16,12,77,2,47,-14,8,-15,-6,0,1,14,0,93,36,0,49,1,2015,5,2,6,18,7,206.5,17,29,Seventysixers,31,12,-1,20,6,Eastern,30,16,88,40,15,17,14,78,-2,68,14,-8,15,6,1,0,11,0,107,40,0,41,2,2015,10,-12,4,34,13,206.5,8,9
20160405,Warriors,35,-22.5,1,17,5,Western,37,27,98,49,29,8,7,78,-15.5,8,-7,9,8,9,0,2,9,0,117,64,0,46,1,2015,9,1,5,35,12,226,23,69,Timberwolves,30,22.5,-5,8,6,Western,34,28,86,44,15,36,28,78,15.5,52,7,-9,-8,-9,2,0,6,0,124,54,0,40,1,2015,14,-3,9,17,8,226,17,25
20160405,Timberwolves,30,22.5,-5,8,6,Western,34,28,86,44,15,36,28,78,15.5,52,7,-9,-8,-9,2,0,6,0,124,54,0,40,1,2015,14,-3,9,17,8,226,17,25,Warriors,35,-22.5,1,17,5,Western,37,27,98,49,29,8,7,78,-15.5,8,-7,9,8,9,0,2,9,0,117,64,0,46,1,2015,9,1,5,35,12,226,23,69
20160406,Celtics,24,-7.5,-1,16,7,Eastern,33,16,87,36,20,27,22,78,-14.5,32,7,6,3,8,0,1,8,0,104,38,0,41,2,2015,10,2,5,34,10,207.5,9,45,Pelicans,21,7.5,-1,2,2,Western,41,20,78,34,28,23,20,78,14.5,48,-7,-6,-3,-8,1,0,8,0,97,30,0,49,0,2015,5,-1,8,24,9,207.5,22,29
20160406,Pelicans,21,7.5,-1,2,2,Western,41,20,78,34,28,23,20,78,14.5,48,-7,-6,-3,-8,1,0,8,0,97,30,0,49,0,2015,5,-1,8,24,9,207.5,22,29,Celtics,24,-7.5,-1,16,7,Eastern,33,16,87,36,20,27,22,78,-14.5,32,7,6,3,8,0,1,8,0,104,38,0,41,2,2015,10,2,5,34,10,207.5,9,45
20160406,Knicks,24,-9,0,2,6,Eastern,33,10,78,37,16,15,13,79,5,47,-14,-5,-9,-1,2,1,10,0,97,38,0,43,2,2015,5,-1,4,26,10,196.5,18,31,Hornets,19,9,-3,18,3,Eastern,27,4,90,42,14,17,15,78,-5,33,14,5,9,1,1,2,11,0,111,44,0,38,0,2015,9,-2,8,26,12,196.5,8,44
20160406,Hornets,19,9,-3,18,3,Eastern,27,4,90,42,14,17,15,78,-5,33,14,5,9,1,1,2,11,0,111,44,0,38,0,2015,9,-2,8,26,12,196.5,8,44,Knicks,24,-9,0,2,6,Eastern,33,10,78,37,16,15,13,79,5,47,-14,-5,-9,-1,2,1,10,0,97,38,0,43,2,2015,5,-1,4,26,10,196.5,18,31
20160406,Lakers,12,0.5,-1,4,1,Western,33,9,90,32,16,17,13,78,10.5,61,-10,-4,-12,-12,3,0,16,0,81,42,0,49,0,2015,6,-2,9,19,4,203.5,12,16,Clippers,23,-0.5,1,17,6,Western,39,16,83,37,17,14,10,78,-10.5,28,10,4,12,12,0,3,10,0,91,38,0,49,0,2015,10,2,5,25,7,203.5,10,49
20160406,Clippers,23,-0.5,1,17,6,Western,39,16,83,37,17,14,10,78,-10.5,28,10,4,12,12,0,3,10,0,91,38,0,49,0,2015,10,2,5,25,7,203.5,10,49,Lakers,12,0.5,-1,4,1,Western,33,9,90,32,16,17,13,78,10.5,61,-10,-4,-12,-12,3,0,16,0,81,42,0,49,0,2015,6,-2,9,19,4,203.5,12,16
20160406,Magic,25,-7,1,7,8,Eastern,36,11,90,43,23,19,14,78,-3,44,-4,-4,4,7,2,0,12,0,104,52,0,48,2,2015,7,1,8,15,4,208.5,14,33,Pistons,24,7,-1,9,6,Eastern,32,13,86,39,16,31,19,79,3,37,4,4,-4,-7,0,2,12,0,108,44,0,44,0,2015,9,-1,11,27,11,208.5,12,41
20160406,Pistons,24,7,-1,9,6,Eastern,32,13,86,39,16,31,19,79,3,37,4,4,-4,-7,0,2,12,0,108,44,0,44,0,2015,9,-1,11,27,11,208.5,12,41,Magic,25,-7,1,7,8,Eastern,36,11,90,43,23,19,14,78,-3,44,-4,-4,4,7,2,0,12,0,104,52,0,48,2,2015,7,1,8,15,4,208.5,14,33
20160406,Mavericks,19,3.5,2,12,4,Western,27,8,80,33,20,14,12,78,1.5,38,2,-4,-1,8,2,1,13,0,88,30,0,40,2,2015,9,4,10,33,10,206,12,39,Rockets,19,-3.5,1,8,4,Western,29,14,78,34,17,18,12,78,-1.5,39,-2,4,1,-8,1,2,12,0,86,48,0,41,2,2015,6,1,8,20,6,206,15,38
20160406,Rockets,19,-3.5,1,8,4,Western,29,14,78,34,17,18,12,78,-1.5,39,-2,4,1,-8,1,2,12,0,86,48,0,41,2,2015,6,1,8,20,6,206,15,38,Mavericks,19,3.5,2,12,4,Western,27,8,80,33,20,14,12,78,1.5,38,2,-4,-1,8,2,1,13,0,88,30,0,40,2,2015,9,4,10,33,10,206,12,39
20160406,Pacers,25,10.5,0,19,1,Eastern,29,10,80,45,24,22,17,78,-3.5,36,14,3,14,9,3,0,9,0,123,46,0,38,2,2015,9,2,6,31,16,198,14,41,Cavaliers,15,-10.5,4,1,3,Eastern,26,6,74,35,19,34,31,79,3.5,22,-14,-3,-14,-9,0,3,7,0,109,32,0,33,0,2015,7,4,5,29,8,198,10,56
20160406,Cavaliers,15,-10.5,4,1,3,Eastern,26,6,74,35,19,34,31,79,3.5,22,-14,-3,-14,-9,0,3,7,0,109,32,0,33,0,2015,7,4,5,29,8,198,10,56,Pacers,25,10.5,0,19,1,Eastern,29,10,80,45,24,22,17,78,-3.5,36,14,3,14,9,3,0,9,0,123,46,0,38,2,2015,9,2,6,31,16,198,14,41
20160406,Trailblazers,32,0,1,23,6,Western,30,18,84,43,23,24,19,80,-5,37,5,7,16,13,2,1,9,0,120,46,0,39,0,2015,11,1,5,33,15,218,15,42,Thunder,18,0,1,4,2,Western,31,12,91,43,20,31,20,79,5,24,-5,-7,-16,-13,1,2,19,0,115,48,0,50,0,2015,9,1,11,22,9,218,17,54
20160406,Thunder,18,0,1,4,2,Western,31,12,91,43,20,31,20,79,5,24,-5,-7,-16,-13,1,2,19,0,115,48,0,50,0,2015,9,1,11,22,9,218,17,54,Trailblazers,32,0,1,23,6,Western,30,18,84,43,23,24,19,80,-5,37,5,7,16,13,2,1,9,0,120,46,0,39,0,2015,11,1,5,33,15,218,15,42
20160406,Wizards,36,4.5,1,28,10,Eastern,37,16,95,48,19,20,17,78,-13.5,40,18,7,13,2,0,1,16,0,121,68,0,53,2,2015,7,-1,8,28,8,210.5,11,37,Nets,26,-4.5,-5,1,4,Eastern,27,22,92,39,21,24,18,78,13.5,56,-18,-7,-13,-2,1,0,11,0,103,46,0,38,2,2015,7,-5,10,18,7,210.5,10,21
20160406,Nets,26,-4.5,-5,1,4,Eastern,27,22,92,39,21,24,18,78,13.5,56,-18,-7,-13,-2,1,0,11,0,103,46,0,38,2,2015,7,-5,10,18,7,210.5,10,21,Wizards,36,4.5,1,28,10,Eastern,37,16,95,48,19,20,17,78,-13.5,40,18,7,13,2,0,1,16,0,121,68,0,53,2,2015,7,-1,8,28,8,210.5,11,37
20160407,Hawks,23,1,-4,14,12,Eastern,36,22,76,33,19,21,17,79,-7,32,8,8,7,4,3,0,5,0,95,42,0,41,1,2015,4,1,7,32,12,200,13,46,Raptors,16,-1,2,4,4,Eastern,38,2,84,32,16,20,15,78,7,25,-8,-8,-7,-4,0,3,8,0,87,38,0,46,1,2015,10,1,10,21,8,200,11,52
20160407,Raptors,16,-1,2,4,4,Eastern,38,2,84,32,16,20,15,78,7,25,-8,-8,-7,-4,0,3,8,0,87,38,0,46,1,2015,10,1,10,21,8,200,11,52,Hawks,23,1,-4,14,12,Eastern,36,22,76,33,19,21,17,79,-7,32,8,8,7,4,3,0,5,0,95,42,0,41,1,2015,4,1,7,32,12,200,13,46
20160407,Heat,16,2,1,10,2,Eastern,32,15,92,44,20,17,14,78,-6,32,8,-1,6,-6,0,3,15,0,106,64,0,47,1,2015,8,1,4,14,4,204.5,10,45,Bulls,18,-2,-1,7,7,Eastern,29,6,78,35,12,28,25,79,6,39,-8,1,-6,6,3,0,12,0,98,44,0,41,1,2015,6,-1,5,14,3,204.5,12,39
20160407,Bulls,18,-2,-1,7,7,Eastern,29,6,78,35,12,28,25,79,6,39,-8,1,-6,6,3,0,12,0,98,44,0,41,1,2015,6,-1,5,14,3,204.5,12,39,Heat,16,2,1,10,2,Eastern,32,15,92,44,20,17,14,78,-6,32,8,-1,6,-6,0,3,15,0,106,64,0,47,1,2015,8,1,4,14,4,204.5,10,45
20160407,Kings,19,-8,-1,5,5,Western,30,17,85,36,23,21,19,79,0,47,-8,-4,-7,-7,3,0,17,0,97,44,0,47,1,2015,11,-1,4,17,6,220,19,31,Timberwolves,25,8,1,15,4,Western,30,15,80,36,17,31,22,79,0,52,8,4,7,7,0,3,13,0,105,38,0,43,1,2015,11,1,10,21,11,220,15,26
20160407,Timberwolves,25,8,1,15,4,Western,30,15,80,36,17,31,22,79,0,52,8,4,7,7,0,3,13,0,105,38,0,43,1,2015,11,1,10,21,11,220,15,26,Kings,19,-8,-1,5,5,Western,30,17,85,36,23,21,19,79,0,47,-8,-4,-7,-7,3,0,17,0,97,44,0,47,1,2015,11,-1,4,17,6,220,19,31
20160407,Rockets,26,-21,-1,13,12,Western,21,26,74,42,24,28,17,79,-12,40,-9,12,1,3,0,2,5,0,115,46,0,26,0,2015,13,-1,12,33,14,214,18,38,Suns,31,21,1,9,2,Western,27,9,94,44,24,29,24,79,12,58,9,-12,-1,-3,2,0,20,0,124,52,0,47,1,2015,11,-7,13,31,12,214,19,20
20160407,Suns,31,21,1,9,2,Western,27,9,94,44,24,29,24,79,12,58,9,-12,-1,-3,2,0,20,0,124,52,0,47,1,2015,11,-7,13,31,12,214,19,20,Rockets,26,-21,-1,13,12,Western,21,26,74,42,24,28,17,79,-12,40,-9,12,1,3,0,2,5,0,115,46,0,26,0,2015,13,-1,12,33,14,214,18,38
20160407,Warriors,33,4.5,-1,23,2,Western,36,23,83,45,22,11,10,79,-6.5,9,11,5,18,12,1,1,7,0,112,52,0,43,1,2015,8,-1,4,25,12,208,15,69,Spurs,28,-4.5,-3,2,2,Western,27,21,80,39,11,23,16,78,6.5,12,-11,-5,-18,-12,1,1,5,0,101,46,0,32,1,2015,10,4,8,16,7,208,12,65
20160407,Spurs,28,-4.5,-3,2,2,Western,27,21,80,39,11,23,16,78,6.5,12,-11,-5,-18,-12,1,1,5,0,101,46,0,32,1,2015,10,4,8,16,7,208,12,65,Warriors,33,4.5,-1,23,2,Western,36,23,83,45,22,11,10,79,-6.5,9,11,5,18,12,1,1,7,0,112,52,0,43,1,2015,8,-1,4,25,12,208,15,69
20160408,Celtics,35,4.5,-2,27,9,Eastern,30,29,78,44,23,38,30,79,-10.5,32,15,-5,21,7,1,2,4,0,124,70,0,34,1,2015,6,3,10,14,6,204.5,14,46,Bucks,30,-4.5,-2,11,5,Eastern,31,14,84,41,27,29,20,79,10.5,46,-15,5,-21,-7,2,1,7,0,109,54,0,38,2,2015,10,-2,12,17,7,204.5,19,32
